company,date,headline,review,name,url,ratingValue
www.rac.co.uk,2024-01-22T15:39:11.000Z,Took 28 HOURS to recover my vehicle !,"Broke down at 6pm on Saturday 20th on the motorway in the dark, had very limited data and unable to call a human . The only positive part of my review is an engineer did come out within 45 minutes who was very helpful and reassuring. He could not repair or tow my vehicle so I was then referred for recovery. Every hour for 8 hours I was told they were only 30 minutes away until 3am when I eventually gave up and got a taxi home. My car then wasn't recovered until 8pm the Sunday. Its a miracle it didn't get smashed to pieces on the motorway or worse cause harm to someone else. Rac were really uninterested and showed no empathy despite me having a young baby and it being pitch black in minus temperatures. Heartbroken with the service.",Heidi,https://uk.trustpilot.com/users/6134bd1b8f3e9700127d2b5d/,1
www.rac.co.uk,2024-01-23T14:17:31.000Z,worst service ever.....,"I got RAC breakdown cover two months ago, and it's been a letdown. They fixed my car once, but the second time was a disaster. The guy told me to drive for an hour to charge the battery, but it was just a waste of time and gas. When I called during a storm, they demanded an extra £85, even though I'm already paying monthly. This whole experience has me questioning their competence and customer service.",adri cardozo,https://uk.trustpilot.com/users/65afae5103d53f0012b6d8ec/,1
www.rac.co.uk,2024-01-22T11:33:05.000Z,Awful service from the RAC,Awful service from the RAC.  After 5 hours the recovery guy arrived but despite knowing that there was unlikely to be an effective roadside repair he was not capable of recovering the vehicle because he had not been trained in towing a vehicle on a dolly.  Like sending a fireman to a blaze who cant use a hosepipe.  We had to wait another 3 hours for a third party flatbed to come and collect the car.  If we breakdown again we'll just google search the nearest recovery service and bypass the awful RAC.,Pete Burrows,https://uk.trustpilot.com/users/65ae33fa330d8b00117d8202/,1
www.rac.co.uk,2024-01-21T21:14:47.000Z,At such a busy time due to the snow and…,At such a busy time due to the snow and ice it took some time for the mechanic to arrive which was totally understandable. The mechanic was courteous and he k ew what to do to get us back on the road. He was so helpful explaining things to us and was so pleasant even after spending such a hard day in the freezing cold and snow. Thanks to the mechanic for sorting us out.,Thomas Shorrock,https://uk.trustpilot.com/users/59e0a6200000ff000ad48f86/,5
www.rac.co.uk,2024-01-21T19:37:39.000Z,Wait time ridiculous 5 hours,"Wait time ridiculous 5 hours! Not a “breakdown service” as such as kept waiting for hours. Also, Our daughter in law broke down 2 weeks ago, she’s heavily pregnant and was with our two small Grandaughters in horrendous weather,  also given wait time of 5 hours, disgusting treatment and she told them she was heavily pregnant with the girls and they really couldn’t care. My husband had to go to her breakdown and jump start her! Shame on you RAC not prioritising vulnerable people and not employing more patrol staff",Nikki,https://uk.trustpilot.com/users/52fcab6f000064000163bc5b/,1
www.rac.co.uk,2024-01-21T22:25:33.000Z,Great employee,"Great employee. Arrived quickly. Sorted the problem, called a colleague to assist with parts. Followed me home to ensure no problem and retrieve his spare wheel.Initial eta was 5 hours, but he phoned me before I had sorted an alternative rescue, with a 10 minute eta.",john hargreaves,https://uk.trustpilot.com/users/5c96621095e1fb81b434b469/,5
www.rac.co.uk,2024-01-23T17:27:56.000Z,Excellent Service,"I had to call out the RAC today as I had a flat tyre. The mechanic arrived promptly. During the time it took to sort out the problem, Darren the mechanic, was very professional but was very friendly too.  I think Darren is a huge credit to the RAC. A very deserved five stars!!",Clare,https://uk.trustpilot.com/users/5a156dc20000ff000ae623f4/,5
www.rac.co.uk,2024-01-23T14:37:26.000Z,Wonderful and timely service,"If you have to break down the RAC service is the best way to be covered (provided that you have mobile phone service)They were excellent -- just as on the tin and I felt cared for at all times. Remarkable, considering the weather!",Charles Turner,https://uk.trustpilot.com/users/5b8533074de5666d345f310f/,5
www.rac.co.uk,2024-01-22T20:15:52.000Z,Excellent service,"The patrol kept in touch as he drove to my stranded vehicle. When he arrived, he quickly assessed the situation and came up with a plan which he duly executed with great professionalism allied to good humour.",Phil Moakes,https://uk.trustpilot.com/users/65aeb0d63da5550011f7c0ab/,5
www.rac.co.uk,2024-01-23T14:37:50.000Z,Very disappointed and wouldn’t use the…,Very disappointed and wouldn’t use the service anymore and not recommended. I was planning to get a new car and keep using their service but after had to pay too much for a cancellation. It feels like a proper scam. Horrible,Ja,https://uk.trustpilot.com/users/65afb2f153611b00126ad944/,1
www.rac.co.uk,2024-01-21T21:45:48.000Z,Shaun was great,"Shaun was great , made sure I was safely away from the busy roadside near the A9 and diagnosed the problem with my car . He then took his time to explain fully what he had found and assisted in making sure I could return safely onto the busy road and make my way to thw garage",Ruth Porteous,https://uk.trustpilot.com/users/64d12ecc862c12001280b525/,5
www.rac.co.uk,2024-01-22T19:03:34.000Z,Competent patrol man,"I was originally given a 3 to 4 hour patrol arrival time.An update time was later given, meaning my wait time was 2.1/2 hours which was much better than expected. He  resolved my problem quite quickly.",Elizabeth McElroy,https://uk.trustpilot.com/users/65ae9fe505236a0011779828/,5
www.rac.co.uk,2024-01-24T08:21:16.000Z,car stuck at home,"RAC were busy and I was a lower priority as I was not away from home and away from potential danger, but a man called paul did come the same day who was  very experienced and got my car engine to run haveing located the problem and provided a tempoary solution ie the car was useable like this until I purchased a replacement relay unit.great comunication texts throughgout the day very pleased  that I had cover.",mr. springett,https://uk.trustpilot.com/users/65b0ac5a6f7c8a0012c3dfc7/,5
www.rac.co.uk,2024-01-22T22:45:45.000Z,The whole experience from getting in…,"The whole experience from getting in touch to having the car problem solved was stressfree ,seamless and most efficient. Thank you for excellent service on a cold very busy day for the RAC workforce. Well organised and helpful breakdown service provider.", Jess Dorrett,https://uk.trustpilot.com/users/5a3d14aa0000ff000af511aa/,5
www.rac.co.uk,2024-01-21T19:17:36.000Z,Join the AA or someone better ( Which…,Join the AA or someone better ( Which will help). I waited 30 hours for a home rescue. The updates by text were entirely inaccurate and not updated. I couldn’t take the risk of my family suffering in more risky circumstances (as I have family membership. Been a member 24 years and used them twice. Never again.,Guy Taylor,https://uk.trustpilot.com/users/60703874348d93001ad1b49b/,1
www.rac.co.uk,2024-01-21T20:01:35.000Z,"Slow at everything, it seems…","I cancelled my renewal, opting for a different policy with RAC, as it was more appropriate for our needs. Almost two weeks later, they still haven’t cancelled my policy and have not refunded me the money. Currently going through a complaints process with them as a result. As far as breakdown response goes, I’ve used them twice in the past two years. In both occasions, it was the following day that they got to me. Overall very poor.",Farrell,https://uk.trustpilot.com/users/54c1f0a60000ff0001a609dc/,1
www.rac.co.uk,2024-01-24T00:46:48.000Z,The App worked very well,"The App worked very well, in the last I have had long wait times on the phone. I also appreciated the updates I received via text and the phone call to check what the problem was.  I also want to mention Tony who was friendly and professional. It was a very good experience all round. Thank you.",Claire,https://uk.trustpilot.com/users/65b041d653611b00126b3b66/,5
www.rac.co.uk,2024-01-22T23:04:20.000Z,The website updates are shoddy,"The website details are poor. They keep you hanging on , and extend by an hour each time which is pretty insensitive. It would be much easier to just phone the customer back and let them know what time you're going to arrive. If it's going to be a 4 or 5 hour delay, just tell someone up front.",Kay Cameron,https://uk.trustpilot.com/users/6334883791589b00124b4951/,3
www.rac.co.uk,2024-01-23T19:13:04.000Z,So they left me on road from 20.00…,So they left me on road from 20.00 every 30 minutes I have sms next hour next hour next hour and finally they came 06:00 morning!!!! absolutely USELESS I did cancel of course RAC and jumb on Green flag honestly 1000000% better,Jim Tsallas,https://uk.trustpilot.com/users/65aff394f09eed0012554dc9/,1
www.rac.co.uk,2024-01-24T12:32:47.000Z,I am an RAC member and had a service…,I am an RAC member and had a service done at home. The driver came spent an hour and a half and charged me £220. He then pressured me to get a new battery and said my fan is staying on and I need a new coolant sensor all of which will cost me a further £480. After the shock I looked into the batter for my car which cost me £55 pounds and took me five minutes to change. The sensor cost £8 and again I did it myself which took fifteen minutes.  I'm now looking to move to a more ethical company.,Mark Shearman,https://uk.trustpilot.com/users/65b0e51cdfad7e0012dd6a88/,1
www.rac.co.uk,2024-01-22T18:19:59.000Z,Did not have to wait to long for…,Did not have to wait to long for recovery. How ever the recovery driver diagnosed a faulty thermostat unfortunately that was not the case. Head gasket had gone.,customer,https://uk.trustpilot.com/users/6166deb78c8c04001292d4cf/,5
www.rac.co.uk,2024-01-22T13:22:11.000Z,Broke down on 19/01/2024 at 3pm,"Broke down on 19/01/2024 at 3pm. Reported my breakdown via the app as when I phoned I was unable to speak to a human.Lone women across someone's driveway and on double yellow lines only just off the main road.RAC didn't attend sent a recommended recovery vechile at 19.15pm that was unable to tow my vechile so had to wait another 1hr 15mins for another truck, finally got my vechile home at 20.24pm and as it was weekend had to wait till Monday to get my van to a garage at cost of £60 to me to recover the vechile from my house to the garage.Safe to say I won't be renewing my policy with the RAC after being with them for a few years.☆☆☆I have already made a complaint and was told there is nothing you can do!☆☆☆",Michelle Chapman,https://uk.trustpilot.com/users/6438cacd077a9c001302aaea/,1
www.rac.co.uk,2024-01-21T20:51:12.000Z,Good service,2 hour response time which was ok as I was in a safe place.  I was kept informed of when we might expect someone to arrive. Nice Mechanic 'Owen' explained the issue (battery) and sorted it straight out. Not too badly priced and importantly he got me on the road again.,Catherine,https://uk.trustpilot.com/users/5e8e3142ebf8a9623a2002a5/,5
www.rac.co.uk,2024-01-22T12:05:54.000Z,RAC Engineer - knight in shining armour,I broke down on a country road with my 94 year old mother in the car.  I was in the middle of a call with the RAC when a RAC van stopped behind me to see if we were ok.  At that time the engineer had no idea whether I was with the RAC or not.  Anyway to cut a long story short Andy fixed the problem but the point is that this very kind man stopped to see if we were ok which is both above and beyond and he was on his way home too! So I am very grateful as I was worried my aged mother would get cold if we had to wait too long.,Paul Hancock,https://uk.trustpilot.com/users/5e4168ac12b06c937def8ebc/,5
www.rac.co.uk,2024-01-22T12:19:39.000Z,Just because I broke down at home it…,Just because I broke down at home it was over 24hrs before rac came. I had plans and had to cancel. Also explanations re why car wouldn't start were poor. Told not to switch engine off as if did wouldn't start again so took it straight to garage but van did not follow. If car had stopped and vouldnt get it started again I would have had to call them out again,jean Bristo,https://uk.trustpilot.com/users/5e3e509d48e5579fc0e84986/,2
www.rac.co.uk,2024-01-23T12:21:25.000Z,Quick to respond and I expected to wait…,Quick to respond and I expected to wait longer as I was at home with the broken down vehicle. The fault was found very quickly and advice given about what to do next as it wasn't possible to fix the garage. A part was needed at a garage,K Farren,https://uk.trustpilot.com/users/63c497d6d4c822001214fb33/,5
www.rac.co.uk,2024-01-22T18:42:47.000Z,RAC did not keep to the time slot given…,"RAC did not keep to the time slot given and then changed my slot to the following day. This was a four hour slot and was exceeded by one and a half hours. I was left waiting in for most of Saturday and Sunday. Maybe I was a very low priority because it was a home breakdown. On the positive side, the patrol man was excellent and did his best to get my car started.",Francis,https://uk.trustpilot.com/users/542d6b8300006400018dda98/,3
www.rac.co.uk,2024-01-22T20:46:34.000Z,Reporting fault on line was great for…,Reporting fault on line was great for me but not for everyone? After that everything was brilliant. Attended in 30 mins. Useful updates. New battery needed...want to get one and fitted it!!,GERAINT EVANS               ,https://uk.trustpilot.com/users/6139f22757e001001280b5b2/,5
www.rac.co.uk,2024-01-22T16:44:52.000Z,RAC just don’t care.,"Disgusting service.I’m disabled and had a flat. Was on my way back from hospital very unwell.They advised 40 mins, then 2 hours, then revised that to 8 hours. First they said 13:04, then 14:36, then was accused of lying by an agent. I’ve been sick over myself trying to avoid my car. People keep banging on my car window asking me to move. RAC don’t care.",Yas S ,https://uk.trustpilot.com/users/56f6da740000ff000a11ff3e/,1
www.rac.co.uk,2024-01-22T17:33:03.000Z,Quick response,"Phone answered promptly, technician contacted me after a short wait, on-site after about 20 minutes, fault located and fixed quickly",David Smith,https://uk.trustpilot.com/users/628e30515bff530013ccc395/,5
www.rac.co.uk,2024-01-22T14:28:17.000Z,Would not recommend the RAC,"Would not recommend the RAC.  My car would not start at home, and comforted by the fact, my policy had recently auto renewed, I rang the breakdown number to ask the RAC for help.  When the patrol guy arrived, I was quizzed about adding 'battery replacement' to my renewal.  I told him I had not.  Everything on the policy was as it was when I took out the policy in 2022.  Apparently there is a 7 day period on new policies and renewals, where the RAC will not replace batteries, which I was completely unaware of.  As I was ringing them on Day 8, they were suspicious and the patrol guy made me feel like a fraud.  I will be looking at alternative breakdown cover for next year.",Emma Magee,https://uk.trustpilot.com/users/6560cf3cff5fae0011ab07c7/,1
www.rac.co.uk,2024-01-23T12:39:05.000Z,Quick and efficient,The patrol man phoned within minutes of registering my problem. He was reassuring and kind. Two patrolmen arrived 15 minutes later and sorted the problem.,Jane Hill,https://uk.trustpilot.com/users/5316332e0000640001672632/,5
www.rac.co.uk,2024-01-23T14:42:07.000Z,Certainly the worst customer service I…,"Certainly the worst customer service I have experienced. Miss communication from the RAC patrol and phone service, and quite frankly even worse service from the customer service team. Simply rude.",Sarah Greenland ,https://uk.trustpilot.com/users/5aeee65f4de5666d34c5c727/,1
www.rac.co.uk,2024-01-23T02:27:45.000Z,Worst ever service,"Worst ever service , very rude behaviour of customer care , I called at 8pm yesterday on 22/1/2024 because tyre of my car was punchered, they are asking me how did I manage to get my cars tyre punchered,  what a shame , at first they said help will be there at 9.21 pm then said would around 10 pm now the lady said it will be on 23/1/24 3.45 Am menas 6 hours and 45 minutes wait ... Alas!!! This is worst service I am paying for my two cars .",APK pannu,https://uk.trustpilot.com/users/658746e6b6c3c000116a27c2/,1
www.rac.co.uk,2024-01-23T07:22:11.000Z,Within 5 minutes the patrol was in…,Within 5 minutes the patrol was in touch and within 5 minutes he arrived and within another 5 minutes I was back on the road and all whilst a storm was raging. Can't complain about that.,Maurice Grinsell,https://uk.trustpilot.com/users/5df105fb520b4219d8ff7a48/,5
www.rac.co.uk,2024-01-23T21:20:25.000Z,NO HELP AT ALL FROM RAC DESPITE MANY YEARS FULL COVER,"This is terrible service. I have full RAC breakdown cover because I am 75 with chronic health problems. I called for assistance at 13.35It is now 19.25 and I  have received no help at all. I have telephoned in 4 times to be informed that my call has been escalated and I will be telephoned within 20 minutes to give me an update. Nothing happened after call 1 or 2. Call handler on call 3 (at 18.00) said I would get a call within next 20 minutes and if I was unhappy  about that I should call customer services.No call received. Customer service closed.I am in London, but should have been in Suffolk for a meeting at 16.00.   What can I do? Well call no 4 resulted in me being advised to try again in the morning.",JANE FIGGIS,https://uk.trustpilot.com/users/597beb0f0000ff000ab4f7a8/,1
www.rac.co.uk,2024-01-23T22:09:11.000Z,Great service,The call centre person was very good and the response vehicle arrived ahead of time.The technician was excellent and very helpful.,Dave Flynn,https://uk.trustpilot.com/users/5dab6706e51899d513866d14/,5
www.rac.co.uk,2024-01-21T18:47:09.000Z,despite initial problems the end result was excellent,"The initial contact on line was poor. After filling in the form I waited 20 minutes for a response and then had to phone up. After that the information was fairly good about arrival time.  The patrol response was excellet, efficient and caring.",Richard,https://uk.trustpilot.com/users/6171e2074c93940012c1db07/,4
www.rac.co.uk,2024-01-23T13:17:36.000Z,The Man who came and fixed my car was…,"The Man who came and fixed my car was great. He was thorough, and polite.  I would not have had this problem though, if the woman that came last week about the same problem had done a proper logistic's test on it.",Susan Margaret White,https://uk.trustpilot.com/users/56b8d8e10000ff000a042205/,5
www.rac.co.uk,2024-01-23T20:05:22.000Z,I was not told when the patrol man…,I was not told when the patrol man would arrive. I had to pay £61.33 to upgrade my policy which I feel was expensive as he did not get my car going. I had to get an electrician the following day. I had to pay a further £130 for a battery.,Mrs Brenda Newley,https://uk.trustpilot.com/users/5396ba270000640001786b29/,3
www.rac.co.uk,2024-01-22T19:43:55.000Z,Had to wait a few hours for assistance…,Had to wait a few hours for assistance but understand I was not a priority case as was at home.The engineer was pleasant and efficient and solved the problem,customer,https://uk.trustpilot.com/users/5a9584d80e7d9e418855c93e/,5
www.rac.co.uk,2024-01-21T20:35:09.000Z,The patrol man was amazing,"The patrol man was amazing, so helpful, and reassuring, as a lone lady driver, he was very considerate. I was kept in the picture by text as to when he would arrive with me.",robert kennedy,https://uk.trustpilot.com/users/55aad2490000ff0001cda888/,5
www.rac.co.uk,2024-01-24T00:04:52.000Z,Bit fiddly doing the on line bit,"Bit fiddly doing the on line bit. However the wait wasn't too bad, about 45 minutes. The mechanic was friendly,  helpful and fixed everything really quickly.",Trish Flint,https://uk.trustpilot.com/users/56effa7a0000ff000a108210/,4
www.rac.co.uk,2024-01-21T21:07:48.000Z,Friendly and helpful staff,"Friendly and helpful staff, I did have to wait a long time for them to get to me but I understood that they were very busy and they did keep me informed and very helpful when I called them",Heather Martinali,https://uk.trustpilot.com/users/65a6993a6338d10012bb9cf1/,5
www.rac.co.uk,2024-01-22T13:29:00.000Z,Abandoned,"Horrendous service, I was left abandoned at 9.30 in the evening, they said my burst tyre wasn't covered and they refused to send a tow truck. I had to limp nearly 2 miles on a flat tyre to a garage, leave it there then walk 40 minutes home. I'm changing back to the AA, will never ever ever use these again.To anyone thinking of using the RAC, DON'T!!!!! Check other reviews online and you'll see lots and lots of terrible reviewsI'm editing this to respond to the RAC reply.I did complain to the RAC directly using their online complaint form, the RAC called me back and basically said it is what it is and so complaining was a complete waste of time, again I reiterate that the RAC are not worth the money, they do not provide the service you pay for. Check out other reviews and you will see they are doing this all the time to their customers. I'll never use again.",Steve Ross,https://uk.trustpilot.com/users/5ea1938d50943e071aa9f94c/,1
www.rac.co.uk,2024-01-23T09:02:29.000Z,Exactly what I want from breakdown cover …,"Broke down last night and was really happy Andy arrived so quickly! I’d say under an hour easy! Really helpful,  got my car going again and followed me down to the garage to make sure I made it! Really nice guy, couldn’t have asked for better!",Lisa Cox,https://uk.trustpilot.com/users/65af647823b6390012bbbfdb/,5
www.rac.co.uk,2024-01-22T18:39:21.000Z,Car would not start.,From start to the completion of the repair was stress free.The mechanic sorted the problem and it was soon resolved. Car was soon repaired. Great service. Thank you.,S Anderton,https://uk.trustpilot.com/users/63764a7ba46a1e0013e5a0b2/,5
www.rac.co.uk,2024-01-21T18:45:20.000Z,I've always had reliable service from RAC.,"I have an older car and because of this I have the highest membership level. I've been rescued a few times in the last 4 years by RAC. Always managed to either fix the problem or tow the car to a local garage and get me home safe and sound. Once rescued from a hard shoulder which was really scary. Over time, I think I've had my monies worth. Thank you RAC",Kay E,https://uk.trustpilot.com/users/600567f721d5ce001af4e0cb/,5
www.rac.co.uk,2024-01-23T06:32:23.000Z,RAC left us broken down on the A1 for…,"RAC left us broken down on the A1 for thirteen hours waiting for recovery ! Unacceptable and not fit for purpose , excuse was as we were on a garage exit ramp we were non priority , sent a recovery truck after 4 hours but he was only to asses as he was over his hours and refused to recover us , rang for recovery 8:30pm was not recovered until after 10am next morning , my partner and our dog were left frozen in the car overnight by this so called service , shocking",George Langley,https://uk.trustpilot.com/users/65af414ec96d9f0013baa951/,1
www.rac.co.uk,2024-01-22T21:01:29.000Z,Mark who came out after his shift had…,Mark who came out after his shift had finished to help was amazing. Explained everything to my wife and showed her how to work the arm pull for the bonnet. Nothing was too much trouble and he was such a nice guy,KIRSTY SPALL,https://uk.trustpilot.com/users/5e4c128c9ecf742a2e3cbbed/,5
www.rac.co.uk,2024-01-24T11:55:46.000Z,Turned up in no time at all got me a…,Turned up in no time at all got me a battery put it on for me all sorted brilliant thanks very much,Gary,https://uk.trustpilot.com/users/5d693aa9d858a562631c3e21/,5
www.rac.co.uk,2024-01-22T00:08:28.000Z,excellent staff member,"Fast call out time, arrived sooner than the app was saying. Excellent staff member who replaced my battery in a speedy professional manner.",Sarah Nash,https://uk.trustpilot.com/users/6387331c4b277a0012eb6b56/,5
www.rac.co.uk,2024-01-23T10:16:57.000Z,Arrived at time that was given and…,Arrived at time that was given and carried out thorough checks and got me back on the road within the hour.,Michael Dale,https://uk.trustpilot.com/users/65af75f86f7c8a0012c32299/,5
www.rac.co.uk,2024-01-22T14:32:15.000Z,The Patrolman was excellent and got my…,The Patrolman was excellent and got my car back on the road in the shortest time possible.  He was very professional and is a credit to the RAC.,Barbara Baster,https://uk.trustpilot.com/users/63c3e8b46503ee0012e9716b/,5
www.rac.co.uk,2024-01-24T11:13:03.000Z,Very good service,"Very good service, RAC gentleman was very pleasant, very helpful and explained everything he had to do.",Julie ,https://uk.trustpilot.com/users/5bca3e8a4de5666d34b4568b/,5
www.rac.co.uk,2024-01-23T14:59:20.000Z,Poor communication and lack of service,"Called RAC at 22.08 and 22.13 on 18th January, on number given for breakdowns- 0333 200 0999 No reply so reported breakdown online, saying I was a woman alone and not in a safe place (also minus 2 degrees!) Message received that patrol would be with me between 22.35 and 23.05. Nothing happened, so called 0191 911 6130 at 23.24 and was told they would chase it up. I heard nothing more.At 00.33 I gave up waiting and returned home by taxi, at great expense! Tried to call to say I'd left the vehicle but no reply. No calls received during the night, so I could have been waiting all night, alone and in the freezing cold!Called again next morning at 7.45am - advised to wait at home, due to the cold temperature, til call from patrol on their way. Did so and received call at 9.26, much better service, I met the patrol within an hour and Paul checked the car (which now worked and he could find no fault!)No problem with the person who arrived to do the work, but your system really let me down.I will certainly think twice before renewing my membership.",Julie Brassington,https://uk.trustpilot.com/users/5d24befce6341b13241a02ee/,1
www.rac.co.uk,2024-01-22T21:38:12.000Z,Great service,I had a flat battery and my car wouldn't start.  Patrol arrived within 15 minutes and the service i received was excellent,Glenn Cook,https://uk.trustpilot.com/users/65aec422c96d9f0013ba7460/,5
www.rac.co.uk,2024-01-22T18:58:28.000Z,Human contact preferred!,Didn't like that I was directed to an App to report breakdown.  Have now put customer care tel. no in phone in case I breakdown again,MRSFRANCINEFRY,https://uk.trustpilot.com/users/63e13a61e7ad780013bfd184/,3
www.rac.co.uk,2024-01-23T23:34:17.000Z,Very impressed with everything,"Very impressed with everything. The speed of reply, mechanic showing up and sorting the problem.",Rebecca Turner,https://uk.trustpilot.com/users/5c472f3598cdb483d58c181e/,5
www.rac.co.uk,2024-01-22T19:13:41.000Z,I was forced to log my breakdown down…,I was forced to log my breakdown down by the internet.  I could not get an update via the link sent to me.  In the end I gave up and got another way of getting my car started,Mr Louis Jenks,https://uk.trustpilot.com/users/6019417e2020b2001907cb37/,2
www.rac.co.uk,2024-01-22T10:26:52.000Z,A preliminary good experience…,Joining was easy and information was good and understandable. One star down owing to a weighting towards I.C.E. vehicles in that information.,Edwin JONES,https://uk.trustpilot.com/users/5373a38200006400017393f1/,4
www.rac.co.uk,2024-01-22T10:13:55.000Z,Justin Blake 2733 and his apprentice…,"Justin Blake 2733 and his apprentice came out to me that day. I was frightened and stuck on black ice. Justin kept in touch with me to assure me he was on the way. He was very reassuring when he arrived, competent and managed to get me out of the ice. As I was so scared he kindly drove my car home and got me back safely. I can't thank him enough",Lyn Pett,https://uk.trustpilot.com/users/63237f303b45b200121002d6/,5
www.rac.co.uk,2024-01-22T21:02:18.000Z,Job done to high standard,Job done to high standard . Pleasant and efficient engineer Kept up to date with arrival time,JW,https://uk.trustpilot.com/users/551fb7470000ff0001b61821/,5
www.rac.co.uk,2024-01-22T18:47:08.000Z,Reported the at home incident on the…,Reported the at home incident on the Saturday morning but didn't arrive until Sunday morning. The technician was first class and gave a great service,Martin,https://uk.trustpilot.com/users/62292004d8cc26001232c824/,2
www.rac.co.uk,2024-01-22T19:01:10.000Z,The initialRAC money well spent !,"The initial , phone contact, was very good.The guy who arrived was extremely friendly and helpful throughout.Well done RAC !",Andrew Brooks,https://uk.trustpilot.com/users/5605737d0000ff0001de77be/,5
www.rac.co.uk,2024-01-21T20:18:33.000Z,Response too slow,"Very frustrating experience. It took far too long for a patrolman to appear ,1.5 days ! from the fault being reported and the automated updating system was useless. Hopeless service",Mr John Mahony,https://uk.trustpilot.com/users/59dfbd1e0000ff000ad4527e/,1
www.rac.co.uk,2024-01-24T10:17:37.000Z,Excellent patrol engineer,"Good response time, very helpful patrol engineer. Reallywent out of his way to get me going.",Malcolm Evans,https://uk.trustpilot.com/users/59c62a900000ff000acca0f2/,5
www.rac.co.uk,2024-01-21T21:34:52.000Z,My son was stuck in his van in a…,"My son was stuck in his van in a wheelchair and couldn't get out, and it was very cold. The RAC man Arrived in 20 minutes to release the back door and replace the battery. Definitely a hero that day.",Pedro Wickenden,https://uk.trustpilot.com/users/65ad719fd6a435001250a43e/,5
www.rac.co.uk,2024-01-23T21:21:40.000Z,Very good service,Very good service.  Told them I was a elderly driver stuck in a Tesco car park. Came within half an hour.  Diagnosed a flat battery and changed it.  Within an hour I was on my way home.  Thank you,Saroj Pisavadia,https://uk.trustpilot.com/users/62b9afa312247f0013437232/,5
www.rac.co.uk,2024-01-23T20:51:03.000Z,Always had amazing experience with RAC…,Always had amazing experience with RAC that's why I keep going back to them,Andrea,https://uk.trustpilot.com/users/58c035b40000ff000a7f722c/,5
www.rac.co.uk,2024-01-22T20:17:19.000Z,Within two hours of contact,"Within two hours of contact, the car was fixed and ready to drive, the two men were efficient and friendly",Katherine,https://uk.trustpilot.com/users/52136a8a000064000148b5ae/,5
www.rac.co.uk,2024-01-22T14:13:51.000Z,I had a problem with the car pressure cap,"I had a problem with the car, it was a Monday morning very frosty and I assumed it was very busy on your system, I was seen to very quickly and the problem was solved in a professional way",NameDerek Green,https://uk.trustpilot.com/users/65ae5bfd316d3100120367ec/,5
www.rac.co.uk,2024-01-22T11:24:10.000Z,Great,All the people that I spoke to were great. The gentleman that fixed my car had great knowledge. The only downside was the wait but that just shows lots of people trust the company to fix their car at the roadside or at home.,Dawn L,https://uk.trustpilot.com/users/620ff620e7a5340012861997/,4
www.rac.co.uk,2024-01-22T22:38:37.000Z,recently rejoined rac and told that…,recently rejoined rac and told that paperwork would be through in a week or so. It arrived today so am pleased.,Erica j,https://uk.trustpilot.com/users/5bc64c404de5666d3486233a/,4
www.rac.co.uk,2024-01-22T18:57:54.000Z,Break down out on the road,Break down reported using the App and Patrol arrived within an hour. Marvelous,Mr B,https://uk.trustpilot.com/users/5b449a814de5666d341a4f4c/,5
www.rac.co.uk,2024-01-21T22:36:55.000Z,Your engineer came in good time,"Your engineer came in good time, solved the problem very quickly and we were on our way. A good professional job!!",David Cotterill,https://uk.trustpilot.com/users/5a3b9a930000ff000af47cab/,5
www.rac.co.uk,2024-01-23T22:56:30.000Z,I was kept up to date with the arrival…,I was kept up to date with the arrival time.  The patrol man was very good and professional and friendly.  I felt happy that he was able to fix the problem.,Wendy Robinson,https://uk.trustpilot.com/users/5246937000006400014e31d7/,5
www.rac.co.uk,2024-01-21T20:16:52.000Z,Wanted to renew my original membership…,Wanted to renew my original membership but they didn’t do it so I had to take a new membership. Very dissatisfied,Jason Thorne,https://uk.trustpilot.com/users/551433470000ff0001b428af/,1
www.rac.co.uk,2024-01-24T11:00:15.000Z,The technician was very knowledgeable…,The technician was very knowledgeable about the problem with the vehicle and offered lots of very good and constructive information re the problem.,Maria,https://uk.trustpilot.com/users/5a840a70f675864e5601ef59/,5
www.rac.co.uk,2024-01-21T22:11:15.000Z,The fact that for once they arrived in…,The fact that for once they arrived in under 2 hours and the patrolman was friendly helpful and efficient,TREVOR HEWITT,https://uk.trustpilot.com/users/57e8db2a0000ff000a47b69f/,4
www.rac.co.uk,2024-01-22T16:18:39.000Z,Great service,"Great service, sorted my car quickly, was courteous and friendly. Highly recommend.",AC,https://uk.trustpilot.com/users/5724eef50000ff000a1c0dfb/,5
www.rac.co.uk,2024-01-23T18:47:07.000Z,Easy to navigate through the website…,Easy to navigate through the website and buy the level of cover required.,Guest,https://uk.trustpilot.com/users/5de1443e153b7ea3608e0ce3/,5
www.rac.co.uk,2024-01-24T11:26:40.000Z,Did the job and was polite,Took about 3 hours to reach me as it was during storm but patrol man did the job and was helpful,Jonathan Orr,https://uk.trustpilot.com/users/5bcf141e4de5666d34681f17/,5
www.rac.co.uk,2024-01-22T02:34:25.000Z,Patrol was quick to resolve the issue…,"Patrol was quick to resolve the issue and I was able to use my vehicle, therefore fantastic breakdown service.",Tracey,https://uk.trustpilot.com/users/54a8503c0000ff0001a1c519/,5
www.rac.co.uk,2024-01-22T13:46:29.000Z,Annual renewal,Very happy that paying the same amount for 2024 annual renewal as last year after speaking to customer service team.,customer,https://uk.trustpilot.com/users/5eafcdfe0c79cdec57cae46b/,5
